,chapter,sents
2444,須磨,二方に御修法などせさせたまふ。
2445,須磨,かつは、「思し嘆く御心静めたまひて、思ひなき世にあらせたてまつりたまへ」と、心苦しきままに祈り申したまふ。
2446,須磨,旅の御宿直物など、調じてたてまつりたまふ。
2447,須磨,かとりの御直衣、指貫、さま変はりたる心地するもいみじきに、「去らぬ鏡」とのたまひし面影の、げに身に添ひたまへるもかひなし。
2448,須磨,出で入りたまひし方、寄りゐたまひし真木柱などを見たまふにも、胸のみふたがりて、ものをとかう思ひめぐらし、世にしほじみぬる齢の人だにあり、まして、馴れむつびきこえ、父母にもなりて生ほし立てならはしたまへれば、恋しう思ひきこえたまへる、ことわりなり。
2449,須磨,ひたすら世になくなりなむは、言はむ方なくて、やうやう忘れ草も生ひやすらむ、聞くほどは近けれど、いつまでと限りある御別れにもあらで、思すに尽きせずなむ。
2450,須磨,入道宮にも、春宮の御事により思し嘆くさま、いとさらなり。
2451,須磨,御宿世のほどを思すには、いかが浅く思されむ。
2452,須磨,年ごろはただものの聞こえなどのつつましさに、「すこし情けあるけしき見せば、それにつけて人のとがめ出づることもこそ」とのみ、ひとへに思し忍びつつ、あはれをも多う御覧じ過ぐし、すくすくしうもてなしたまひしを、「かばかり憂き世の人言なれど、かけてもこの方には言ひ出づることなくて止みぬるばかりの、人の御おもむけも、あながちなりし心の引く方にまかせず、かつはめやすくもて隠しつるぞかし」。
2453,須磨,あはれに恋しうも、いかが思し出でざらむ。
2454,須磨,御返りも、すこしこまやかにて、「このころは、いとど、塩垂るることをやくにて松島に年ふる海人も嘆きをぞつむ」尚侍君の御返りには、「浦にたく海人だにつつむ恋なればくゆる煙よ行く方ぞなきさらなることどもは、えなむ」とばかり、いささか書きて、中納言の君の中にあり。
2455,須磨,思し嘆くさまなど、いみじう言ひたり。
2456,須磨,あはれと思ひきこえたまふ節々もあれば、うち泣かれたまひぬ。
2457,須磨,姫君の御文は、心ことにこまかなりし御返りなれば、あはれなること多くて、「浦人の潮くむ袖に比べ見よ波路へだつる夜の衣を」ものの色、したまへるさまなど、いときよらなり。
2458,須磨,何ごともらうらうじうものしたまふを、思ふさまにて、「今は他事に心あわたたしう、行きかかづらふ方もなく、しめやかにてあるべきものを」と思すに、いみじう口惜しう、夜昼面影におぼえて、堪へがたう思ひ出でられたまへば、「なほ忍びてや迎へまし」と思す。
2459,須磨,またうち返し、「なぞや、かく憂き世に、罪をだに失はむ」と思せば、やがて御精進にて、明け暮れ行なひておはす。
2460,須磨,大殿の若君の御事などあるにも、いと悲しけれど、「おのづから逢ひ見てむ。頼もしき人びとものしたまへば、うしろめたうはあらず」と、思しなさるるは、なかなか、子の道の惑はれぬにやあらむ。
2461,須磨,まことや、騒がしかりしほどの紛れに漏らしてけり。
2462,須磨,かの伊勢の宮へも御使ありけり。
2463,須磨,かれよりも、ふりはへ尋ね参れり。
2464,須磨,浅からぬことども書きたまへり。
2465,須磨,言の葉、筆づかひなどは、人よりことになまめかしく、いたり深う見えたり。
2466,須磨,「なほうつつとは思ひたまへられぬ御住ひをうけたまはるも、明けぬ夜の心惑ひかとなむ。さりとも、年月隔てたまはじと、思ひやりきこえさするにも、罪深き身のみこそ、また聞こえさせむこともはるかなるべけれ。うきめかる伊勢をの海人を思ひやれ藻塩垂るてふ須磨の浦にてよろづに思ひたまへ乱るる世のありさまも、なほいかになり果つべきにか」と多かり。
2467,須磨,「伊勢島や潮干の潟に漁りてもいふかひなきは我が身なりけり」ものをあはれと思しけるままに、うち置きうち置き書きたまへる、白き唐の紙、四、五枚ばかりを巻き続けて、墨つきなど見所あり。
2468,須磨,「あはれに思ひきこえし人を、ひとふし憂しと思ひきこえし心あやまりに、かの御息所も思ひ倦じて別れたまひにし」と思せば、今にいとほしうかたじけなきものに思ひきこえたまふ。
2469,須磨,折からの御文、いとあはれなれば、御使さへむつましうて、二、三日据ゑさせたまひて、かしこの物語などせさせて聞こしめす。
2470,須磨,若やかにけしきある侍の人なりけり。
2471,須磨,かくあはれなる御住まひなれば、かやうの人もおのづからもの遠からで、ほの見たてまつる御さま、容貌を、いみじうめでたし、と涙落しをりけり。
2472,須磨,御返り書きたまふ、言の葉、思ひやるべし。
2473,須磨,「かく世を離るべき身と、思ひたまへましかば、同じくは慕ひきこえましものを、などなむ。つれづれと、心細きままに、伊勢人の波の上漕ぐ小舟にもうきめは刈らで乗らましものを海人がつむなげきのなかに塩垂れていつまで須磨の浦に眺めむ聞こえさせむことの、いつともはべらぬこそ、尽きせぬ心地しはべれ」などぞありける。
2474,須磨,かやうに、いづこにもおぼつかなからず聞こえかはしたまふ。
2475,須磨,花散里も、悲しと思しけるままに書き集めたまへる御心々見たまふ、をかしきも目なれぬ心地して、いづれもうち見つつ慰めたまへど、もの思ひのもよほしぐさなめり。
2476,須磨,「荒れまさる軒のしのぶを眺めつつしげくも露のかかる袖かな」とあるを、「げに、葎よりほかの後見もなきさまにておはすらむ」と思しやりて、「長雨に築地所々崩れてなむ」と聞きたまへば、京の家司のもとに仰せつかはして、近き国々の御荘の者などもよほさせて、仕うまつるべき由のたまはす。
2477,須磨,尚侍の君は、人笑へにいみじう思しくづほるるを、大臣いとかなしうしたまふ君にて、せちに、宮にも内裏にも奏したまひければ、「限りある女御、御息所にもおはせず、公ざまの宮仕へ」と思し直り、また、「かの憎かりしゆゑこそ、いかめしきことも出で来しか」。
2478,須磨,許されたまひて、参りたまふべきにつけても、なほ心に染みにし方ぞ、あはれにおぼえたまける。
2479,須磨,七月になりて参りたまふ。
2480,須磨,いみじかりし御思ひの名残なれば、人のそしりもしろしめされず、例の、主上につとさぶらはせたまひて、よろづに怨み、かつはあはれに契らせたまふ。
